DATEPRD,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,TOTAL_LIQUID,ACTIVE_WELLS,isolation_forest_anomaly
2009-07-25,6071.74,860537.89,498.94,6570.68,2,False
2009-07-26,6041.21,859633.9099999999,501.42,6542.63,2,False
2009-07-27,5996.74,851523.88,507.29999999999995,6504.040000000001,2,False
2009-07-28,6079.98,866284.9,353.63,6433.610000000001,2,False
2009-07-29,6079.37,868543.6000000001,357.68,6437.05,2,False
2009-07-30,6093.469999999999,870990.3,340.37,6433.84,2,False
2009-07-31,6017.43,861138.11,339.67,6357.1,2,False
2009-08-01,6017.43,863926.8300000001,342.84000000000003,6360.27,2,False
2009-08-02,2577.37,378552.41000000003,140.07,2717.4399999999996,2,False
2009-08-04,11.98,13300.02,0.07,12.05,1,True
2009-08-05,7434.799999999999,1039828.3600000001,510.5,7945.299999999999,2,False
2009-08-06,8934.06,1240440.72,804.8900000000001,9738.95,2,False
2009-08-07,8626.0,1195541.8,1108.85,9734.85,2,False
2009-08-08,4482.219999999999,655068.9299999999,446.63,4928.85,2,False
2009-08-09,9260.77,1279498.58,919.55,10180.32,2,True
2009-08-10,9436.61,1301580.8900000001,992.95,10429.56,2,True
2009-08-11,9061.25,1252247.07,921.6,9982.85,2,False
2009-08-12,8896.060000000001,1231681.9,1623.17,10519.23,2,False
2009-08-13,8918.9,1232652.6600000001,1027.57,9946.470000000001,2,False
2009-08-14,8964.57,1236914.7000000002,1031.16,9995.73,2,False
2009-08-15,8982.64,1244053.1,997.36,9980.0,2,False
2009-08-16,8991.849999999999,1249099.46,1034.83,10026.68,2,False
2009-08-17,9016.220000000001,1252473.1400000001,1019.1899999999999,10035.41,2,False
2009-08-18,9004.82,1252956.0899999999,996.55,10001.369999999999,2,False
2009-08-19,9020.490000000002,1255507.6,939.6800000000001,9960.170000000002,2,False
2009-08-20,9033.2,1257824.56,995.55,10028.75,2,False
2009-08-21,9025.44,1255429.65,911.75,9937.19,2,False
2009-08-22,9025.93,1254543.1800000002,988.88,10014.81,2,False
2009-08-23,9016.07,1254385.19,966.27,9982.34,2,False
2009-08-24,9061.220000000001,1260859.17,998.6500000000001,10059.869999999999,2,False
2009-08-25,9272.84,1288677.22,1015.3299999999999,10288.17,2,True
2009-08-26,4132.530000000001,577157.64,940.43,5072.96,2,False
2009-08-27,7010.57,992160.1799999999,1150.58,8161.15,2,False
2009-08-28,8995.74,1251747.76,817.6899999999999,9813.43,2,False
2009-08-29,4803.8099999999995,676211.89,889.7399999999999,5693.55,2,False
2009-08-30,4848.34,682081.46,760.43,5608.77,1,True
2009-08-31,3044.04,414569.61,525.03,3569.0699999999997,1,False
2009-09-04,293.98,39397.99,17.2,311.18,1,True
2009-09-05,3525.8599999999997,422755.48,9.190000000000001,3535.0499999999997,2,False
2009-09-06,4244.26,606835.5700000001,11.100000000000001,4255.360000000001,2,False
2009-09-07,7316.34,1024487.07,19.07,7335.41,2,False
2009-09-08,8217.960000000001,1147160.1800000002,1040.86,9258.82,2,False
2009-09-09,9002.35,1247751.1400000001,1360.56,10362.91,2,False
2009-09-10,8964.69,1243078.65,989.63,9954.32,2,False
2009-09-11,8988.599999999999,1243952.38,954.63,9943.23,2,False
2009-09-12,9002.54,1247541.04,1063.28,10065.82,2,False
2009-09-13,9004.119999999999,1251186.12,1163.01,10167.130000000001,2,False
2009-09-14,8942.82,1249768.66,1145.01,10087.829999999998,2,False
2009-09-15,8904.09,1250999.79,987.28,9891.369999999999,2,False
2009-09-16,9046.27,1267291.35,811.6800000000001,9857.95,2,False
2009-09-17,8986.01,1258523.25,965.03,9951.04,2,False
2009-09-18,8996.970000000001,1261176.1400000001,935.5699999999999,9932.54,2,False
2009-09-19,8958.7,1253505.54,1046.47,10005.169999999998,2,False
2009-09-20,8950.25,1246876.32,890.79,9841.039999999999,2,False
2009-09-21,9073.650000000001,1264058.6,813.42,9887.07,2,False
2009-09-22,9047.18,1260470.31,869.13,9916.31,2,False
2009-09-23,9013.3,1257110.29,563.56,9576.86,2,False
2009-09-24,8955.46,1253259.25,708.7099999999999,9664.17,2,False
2009-09-25,8957.7,1254458.37,752.46,9710.16,2,False
2009-09-26,4023.56,565119.53,392.17,4415.73,2,False
2009-09-27,32.03,1291.91,0.11,32.14,1,True
2009-10-01,3995.7,593640.05,160.46,4156.16,2,False
2009-10-02,8450.84,1190157.04,292.53999999999996,8743.380000000001,2,False
2009-10-03,8932.24,1246548.98,426.33,9358.57,2,False
2009-10-04,8927.939999999999,1253058.0,417.18,9345.119999999999,2,False
2009-10-05,8812.55,1232288.3900000001,105.84,8918.39,2,False
2009-10-06,6776.03,957141.41,981.76,7757.789999999999,2,False
2009-10-07,8419.150000000001,1179982.42,418.52,8837.67,2,False
2009-10-08,8260.69,1156698.65,527.64,8788.330000000002,2,False
2009-10-09,7957.379999999999,1117396.0,639.7,8597.08,2,False
2009-10-10,8040.870000000001,1127358.74,678.89,8719.76,2,False
2009-10-11,8007.26,1121686.71,725.26,8732.52,2,False
2009-10-12,8039.89,1124668.28,790.0999999999999,8829.99,2,False
2009-10-13,6497.68,907498.29,2310.2799999999997,8807.96,2,False
2009-10-14,7735.8,1088420.01,997.36,8733.16,2,False
2009-10-15,6152.469999999999,895071.79,2994.48,9146.95,2,False
2009-10-16,8566.5,1188982.87,873.95,9440.45,2,False
2009-10-17,2497.13,329499.08999999997,8.309999999999999,2505.4399999999996,2,False
2009-10-18,6553.219999999999,930940.9099999999,1100.73,7653.95,2,False
2009-10-19,8019.12,1126216.12,856.28,8875.4,2,False
2009-10-20,8014.58,1121654.24,1642.67,9657.25,2,False
2009-10-21,8008.53,1119793.69,1713.8799999999999,9722.41,2,False
2009-10-22,7988.44,1118572.47,1571.4,9559.84,2,False
2009-10-23,2825.34,389107.63,531.02,3356.36,2,False
2009-10-24,375.91999999999996,73946.75,99.73,475.65000000000003,2,True
2009-10-25,7574.389999999999,1058361.68,1352.2399999999998,8926.63,2,False
2009-10-26,8082.54,1131395.77,1842.48,9925.02,2,False
2009-10-27,8095.88,1131945.31,1846.3700000000001,9942.25,2,False
2009-10-28,8090.7699999999995,1123390.03,1827.74,9918.51,2,False
2009-10-29,7531.09,1045702.53,1637.9,9168.99,2,False
2009-10-30,8417.27,1176389.85,1764.81,10182.079999999998,2,False
2009-10-31,7999.76,1118765.4,1776.0,9775.76,2,False
2009-11-01,8078.14,1129606.15,1721.42,9799.560000000001,2,False
2009-11-02,8042.93,1125117.1800000002,1669.94,9712.869999999999,2,False
2009-11-03,8076.68,1132184.91,1603.1200000000001,9679.8,2,False
2009-11-04,5756.27,812786.25,1155.85,6912.12,2,False
2009-11-05,8063.83,1128746.97,1683.8899999999999,9747.720000000001,2,False
2009-11-06,8012.99,1122984.34,1656.32,9669.310000000001,2,False
2009-11-07,8068.38,1130099.65,1767.71,9836.09,2,False
2009-11-08,8104.969999999999,1134166.48,1794.2,9899.17,2,False
2009-11-09,7210.91,1008828.61,1619.51,8830.42,2,False
2009-11-10,7654.91,1072805.4,1871.12,9526.029999999999,2,False
2009-11-11,8041.95,1128885.3,1954.4099999999999,9996.36,2,False
2009-11-12,8043.56,1129206.6300000001,2046.19,10089.75,2,False
2009-11-13,7992.82,1138301.1600000001,2030.83,10023.65,2,False
2009-11-14,8038.200000000001,1129993.3699999999,2012.23,10050.43,2,False
2009-11-15,8027.26,1130419.99,2097.27,10124.529999999999,2,False
2009-11-16,8023.8099999999995,1130362.01,1848.6100000000001,9872.42,2,False
2009-11-17,8020.74,1132288.78,1137.48,9158.220000000001,2,False
2009-11-18,8075.76,1139166.0,1532.57,9608.33,2,False
2009-11-19,8042.23,1137305.1800000002,1486.6,9528.83,2,False
2009-11-20,6703.68,944715.02,1297.39,8001.070000000001,2,False
2009-11-21,8069.33,1141257.71,1556.85,9626.18,2,False
2009-11-22,8038.5599999999995,1135698.88,1466.03,9504.59,2,False
2009-11-23,6500.92,920711.6699999999,1206.0900000000001,7707.01,2,False
2009-11-24,6826.39,969386.54,2121.29,8947.68,2,False
2009-11-25,7984.66,1123764.24,776.26,8760.92,2,False
2009-11-26,7966.0599999999995,1130827.63,1846.48,9812.54,2,False
2009-11-27,7964.5,1129986.05,1705.8,9670.3,2,False
2009-11-28,7946.58,1127282.0,1707.14,9653.720000000001,2,False
2009-11-29,8294.689999999999,1202139.8900000001,1888.58,10183.27,2,False
2009-11-30,8387.47,1184443.25,2042.14,10429.61,2,False
2009-12-01,8336.72,1178419.85,1872.88,10209.6,2,False
2009-12-02,8367.029999999999,1184285.44,2072.73,10439.76,2,False
2009-12-03,8344.13,1180849.88,2043.56,10387.689999999999,2,False
2009-12-04,8398.37,1185056.52,2050.07,10448.44,2,False
2009-12-05,7987.21,1126962.48,1934.6799999999998,9921.89,2,False
2009-12-06,8335.099999999999,1170220.5699999998,2129.63,10464.73,2,False
2009-12-07,8363.56,1174195.2000000002,2063.27,10426.83,2,False
2009-12-08,8368.19,1172972.55,2135.13,10503.32,2,False
2009-12-09,8422.32,1175279.33,2216.77,10639.09,2,True
2009-12-10,8449.21,1178473.39,1749.0,10198.21,2,False
2009-12-11,8399.83,1175878.32,1468.97,9868.8,2,False
2009-12-12,8385.02,1171702.85,2367.0299999999997,10752.05,2,True
2009-12-13,7969.75,1115030.15,2678.47,10648.22,2,False
2009-12-14,8291.37,1163059.79,2513.77,10805.14,2,True
2009-12-15,8241.54,1192367.4,2450.19,10691.73,2,True
2009-12-16,8252.45,1154707.6099999999,1524.87,9777.32,2,False
2009-12-17,7770.719999999999,1092730.58,2369.52,10140.24,2,False
2009-12-18,4646.43,643374.37,1885.49,6531.92,2,False
2009-12-19,5147.88,715820.6000000001,1851.52,6999.400000000001,2,False
2009-12-20,6981.91,964038.3200000001,2884.75,9866.66,2,False
2009-12-21,8408.47,1162086.61,3108.71,11517.18,2,True
2009-12-22,8398.02,1166185.95,2322.84,10720.86,2,False
2009-12-23,8375.18,1163050.8800000001,2875.7599999999998,11250.94,2,True
2009-12-24,8369.26,1162226.15,3250.48,11619.74,2,True
2009-12-25,7370.77,1032027.1299999999,2217.01,9587.779999999999,2,False
2009-12-26,8140.52,1136926.92,3052.81,11193.33,2,True
2009-12-27,8304.08,1159031.67,2225.04,10529.119999999999,2,False
2009-12-28,8210.42,1144376.79,3079.92,11290.34,2,True
2009-12-29,8174.12,1144734.68,2936.48,11110.6,2,True
2009-12-30,8172.0,1143464.35,3133.28,11305.279999999999,2,True
2009-12-31,8134.29,1184233.9,3029.9900000000002,11164.28,2,True
2010-01-01,8218.1,1151023.96,3224.16,11442.26,2,True
2010-01-02,8229.630000000001,1151575.49,3474.29,11703.92,2,True
2010-01-03,8057.57,1129476.8900000001,3146.01,11203.58,2,True
2010-01-04,7902.22,1110068.78,2884.9,10787.12,2,True
2010-01-05,7952.24,1116758.1600000001,2106.16,10058.400000000001,2,False
2010-01-06,7955.800000000001,1115844.02,2149.4,10105.2,2,False
2010-01-07,7914.4400000000005,1111150.14,2751.02,10665.46,2,False
2010-01-08,7909.03,1110082.77,2247.5299999999997,10156.56,2,False
2010-01-09,6336.32,929756.5700000001,2124.12,8460.44,2,False
2010-01-10,7867.2,1103268.6,2366.31,10233.51,2,False
2010-01-11,7872.289999999999,1103395.17,2691.67,10563.96,2,False
2010-01-12,7873.040000000001,1101418.19,2426.96,10300.0,2,False
2010-01-13,7849.85,1097333.94,2703.51,10553.36,2,False
2010-01-14,7802.24,1091755.71,3483.2400000000002,11285.48,2,True
2010-01-15,7796.68,1090927.88,3460.5099999999998,11257.19,2,True
2010-01-16,7713.539999999999,1076447.73,3715.5199999999995,11429.06,2,True
2010-01-17,7601.24,1062145.3699999999,3719.34,11320.58,2,True
2010-01-18,7530.0,1050353.08,3656.15,11186.15,2,True
2010-01-19,7460.77,1041550.76,3574.82,11035.59,2,True
2010-01-20,7417.99,1034891.4299999999,3911.6,11329.59,2,True
2010-01-21,7345.13,1030417.47,3919.7599999999998,11264.89,2,True
2010-01-22,7310.0,1027926.55,3913.1400000000003,11223.14,2,True
2010-01-23,5946.27,867727.97,2917.6499999999996,8863.919999999998,2,False
2010-01-24,6953.960000000001,998955.75,3574.8999999999996,10528.86,2,False
2010-01-25,7286.110000000001,1018397.6200000001,3914.54,11200.65,2,True
2010-01-26,6400.860000000001,918427.1499999999,3436.2200000000003,9837.080000000002,2,False
2010-01-27,6969.200000000001,977847.14,3694.7200000000003,10663.92,2,False
2010-01-28,7018.41,984413.8,3740.8,10759.210000000001,2,False
2010-01-29,7136.85,1001048.56,3638.79,10775.64,2,False
2010-01-30,7141.14,1002374.72,3751.72,10892.86,2,True
2010-01-31,7111.96,999144.57,3914.97,11026.93,2,False
2010-02-01,7089.23,994284.71,3920.81,11010.04,2,False
2010-02-02,6935.549999999999,975914.5900000001,3990.6,10926.15,2,False
2010-02-03,6760.550000000001,986212.8700000001,3873.66,10634.210000000001,2,False
2010-02-04,6622.959999999999,940507.9099999999,4727.04,11350.0,2,False
2010-02-05,6852.3,962213.6000000001,3891.41,10743.71,2,False
2010-02-06,6807.82,957249.7,2871.9,9679.720000000001,2,False
2010-02-07,6687.360000000001,948231.5700000001,4078.58,10765.939999999999,2,False
2010-02-08,6935.150000000001,976022.47,4397.63,11332.78,2,False
2010-02-09,6879.67,967636.27,4365.16,11244.830000000002,2,False
2010-02-10,6770.700000000001,954236.93,4207.74,10978.44,2,False
2010-02-11,6606.98,927071.99,4018.76,10625.740000000002,2,False
2010-02-12,6184.73,864207.58,3928.6499999999996,10113.38,2,False
2010-02-13,6164.03,847704.3300000001,4047.4300000000003,10211.46,2,False
2010-02-14,3548.27,497364.25,2166.9900000000002,5715.26,2,False
2010-02-15,3065.41,418890.54000000004,1311.77,4377.18,2,False
2010-02-16,6760.450000000001,948922.8400000001,4071.56,10832.01,2,False
2010-02-17,6646.8,933433.19,3947.78,10594.58,2,False
2010-02-18,5353.15,751686.83,3356.0,8709.15,2,False
2010-02-19,6587.9400000000005,925603.87,4231.87,10819.810000000001,2,False
2010-02-20,6465.13,908322.85,4265.219999999999,10730.349999999999,2,False
2010-02-21,6530.08,917006.0700000001,4322.92,10853.0,2,False
2010-02-22,6479.42,912653.3400000001,4328.21,10807.630000000001,2,False
2010-02-23,5605.9,804971.1100000001,3719.12,9325.02,2,False
2010-02-24,6523.41,929212.0900000001,4590.42,11113.83,2,False
2010-02-25,4997.13,710394.48,3144.76,8141.89,2,False
2010-02-26,4520.88,651300.23,4524.67,9045.55,2,False
2010-02-27,4737.98,660582.02,4915.25,9653.23,2,False
2010-03-02,51.61,3684.87,31.04,82.65,1,True
2010-03-03,5580.15,770054.3,3899.63,9479.779999999999,2,False
2010-03-04,6477.82,896334.31,3774.6,10252.42,2,False
2010-03-05,6500.639999999999,898145.78,3943.5699999999997,10444.21,2,False
2010-03-06,5523.639999999999,762337.37,3418.56,8942.2,2,False
2010-03-08,3557.5199999999995,493700.69999999995,1553.81,5111.33,2,False
2010-03-09,6751.69,931168.0900000001,4980.1900000000005,11731.88,2,False
2010-03-10,6612.07,912781.8799999999,3929.2200000000003,10541.29,2,False
2010-03-11,5913.799999999999,820423.77,3577.04,9490.84,2,False
2010-03-12,4576.23,648097.5700000001,2640.0699999999997,7216.299999999999,2,False
2010-03-13,6368.05,919754.0800000001,3968.01,10336.06,2,False
2010-03-14,6484.82,927504.3799999999,4172.5199999999995,10657.34,2,False
2010-03-15,6412.35,905551.02,4988.01,11400.36,2,False
2010-03-16,6161.5,873753.0,4290.860000000001,10452.36,2,False
2010-03-17,6194.75,866208.0,4745.36,10940.11,2,False
2010-03-18,6229.49,909837.01,4220.64,10450.130000000001,2,False
2010-03-19,6162.85,861368.53,4162.7300000000005,10325.58,2,False
2010-03-20,6099.99,851285.8500000001,4157.07,10257.06,2,False
2010-03-21,6048.35,843437.1,4165.099999999999,10213.45,2,False
2010-03-22,6104.18,852632.9299999999,4243.31,10347.490000000002,2,False
2010-03-23,6177.23,874668.5700000001,4810.1900000000005,10987.42,2,False
2010-03-24,6129.08,866306.48,4517.54,10646.62,2,False
2010-03-25,6136.92,866991.0,4661.06,10797.98,2,False
2010-03-26,6132.63,866132.3300000001,4828.05,10960.68,2,False
2010-03-27,6126.38,867290.0,4738.87,10865.25,2,False
2010-03-28,5882.89,830436.8200000001,4670.860000000001,10553.75,2,False
2010-03-29,6120.2,865371.0599999999,4885.85,11006.05,2,False
2010-03-30,6028.91,858715.62,5067.21,11096.119999999999,2,False
2010-03-31,6015.12,856351.74,5518.38,11533.5,2,False
2010-04-01,786.82,119260.91,617.72,1404.54,1,True
2010-04-02,4212.87,611888.37,3316.67,7529.54,2,False
2010-04-03,5516.280000000001,776466.64,4888.17,10404.449999999999,2,False
2010-04-04,6145.030000000001,864467.79,5491.42,11636.45,2,False
2010-04-05,6021.09,850460.2,5268.110000000001,11289.2,2,False
2010-04-06,5912.389999999999,837683.69,5090.95,11003.34,2,False
